STATIONID,HUC8,season,DRNAREA,US_L3NAME,Richness,richEPT,SHANdivers,DEV,has_aml,unconventional_density,conventional_density,IBI,Small,CG,FC,PR,SC,SH
20160427-1120-tdaley,2050106,spring,8.62597675597,North Central Appalachians,34,24,2.56,0.076100094006,1,0.0,0.0,94.0081,1,0.29411764705882354,0.11764705882352941,0.29411764705882354,0.14705882352941177,0.14705882352941177
20160427-1330-rpell,5020006,spring,1.52868881236,Central Appalachians,26,18,2.35,5.98145949632,1,0.0,0.0,79.4438,1,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.15384615384615385
20160427-1430-rpell,5020006,spring,0.358144654692,Central Appalachians,26,17,2.42,0.0,0,0.0,0.0,79.9316,1,0.34615384615384615,0.07692307692307693,0.2692307692307692,0.19230769230769232,0.11538461538461539
20160428-1215-jbrancato,5010001,spring,1.72955873081,North Central Appalachians,21,15,2.37,4.12582884955,0,0.0,86.14914159649219,82.8641,1,0.2857142857142857,0.09523809523809523,0.23809523809523808,0.19047619047619047,0.19047619047619047
20160428-1015-jbrancato,5010001,spring,83.838632466,North Central Appalachians,29,23,2.98,2.90286611223,0,0.0,21.923067515985355,98.6248,0,0.3448275862068966,0.13793103448275862,0.1724137931034483,0.2413793103448276,0.10344827586206896
20160428-0915-jaygerber,5010001,spring,9.14386744154,North Central Appalachians,29,20,2.72,2.70056840736,0,0.0,55.66572385855528,87.9921,1,0.27586206896551724,0.13793103448275862,0.2413793103448276,0.27586206896551724,0.06896551724137931
20160428-1000-jaygerber,5010001,spring,0.821010420275,North Central Appalachians,25,19,2.5,1.32630984856,0,0.0,76.73471425478127,89.476,1,0.28,0.12,0.2,0.24,0.16
20160428-1100-jaygerber,5010001,spring,76.1230188776,North Central Appalachians,20,15,2.36,3.58869707779,0,0.0,2.1018609398198955,70.406,0,0.2,0.15,0.15,0.45,0.05
20160428-1215-jaygerber,5010001,spring,324.3308567,North Central Appalachians,21,14,2.24,4.28760117495,0,0.0,3.743091275224939,71.1626,0,0.23809523809523808,0.23809523809523808,0.19047619047619047,0.3333333333333333,0.0
20160428-1045-smeans,2050203,spring,3.2286692353,North Central Appalachians,35,20,2.81,1.25098667687,0,0.0,0.0,87.0676,1,0.2857142857142857,0.08571428571428572,0.2571428571428571,0.2857142857142857,0.08571428571428572
20160428-1130-smeans,2050203,spring,5.60072596174,North Central Appalachians,31,21,2.77,0.0310250682552,0,0.0,0.0,82.2815,1,0.3125,0.15625,0.15625,0.3125,0.0625
20160428-1300-smeans,2050203,spring,12.3952416965,North Central Appalachians,31,20,2.88,0.41432505514,0,0.0,0.0,85.386,1,0.25806451612903225,0.1935483870967742,0.1935483870967742,0.25806451612903225,0.0967741935483871
20160429-1130-jaygerber,5010001,spring,16.1414540915,North Central Appalachians,31,24,2.81,3.70603390739,0,0.0,23.046250845262637,92.7956,1,0.2903225806451613,0.0967741935483871,0.25806451612903225,0.2903225806451613,0.06451612903225806
20160429-1000-jaygerber,5010001,spring,2.25397517883,North Central Appalachians,24,20,2.57,3.76379085863,0,0.0,21.73936982989984,87.9098,1,0.25,0.16666666666666666,0.20833333333333334,0.25,0.125
20160503-1100-jaygerber,5010001,spring,1.136911382,North Central Appalachians,25,18,2.68,4.44587847706,0,0.0,60.69074607962716,87.1881,1,0.28,0.16,0.28,0.2,0.08
20160503-1145-jaygerber,5010001,spring,5.36197572994,North Central Appalachians,27,23,2.58,3.90678448232,0,0.0,4.10296523297508,91.4445,1,0.2222222222222222,0.14814814814814814,0.2222222222222222,0.2962962962962963,0.1111111111111111
20160503-1015-jaygerber,5010001,spring,1.86957301846,North Central Appalachians,32,22,2.75,1.4106615445,0,0.0,27.813837430555836,95.115,1,0.34375,0.09375,0.15625,0.28125,0.125
20160503-1045-rspear,5020006,spring,7.07404232829,Central Appalachians,17,10,1.24,6.48038471826,0,0.0,0.0,41.8605,1,0.35294117647058826,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.11764705882352941
20160503-1330-rpell,5020006,spring,0.261995847125,Central Appalachians,12,7,0.83,0.0,0,0.0,0.0,54.2503,1,0.25,0.16666666666666666,0.25,0.0,0.3333333333333333
20160503-1430-rpell,5020006,spring,0.99612481478,Central Appalachians,11,7,1.3,2.90343838431,0,0.0,0.0,58.8691,1,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.0,0.2727272727272727
20160503-0915-jaygerber,5010001,spring,1.07122900382,North Central Appalachians,20,18,2.48,2.7791795833,0,0.0,34.53976681742007,85.0795,1,0.25,0.1,0.2,0.35,0.1
20160503-1330-jaygerber,5010001,spring,5.00224790211,North Central Appalachians,28,20,2.7,1.15326720445,0,0.0,3.3984721134730695,87.0358,1,0.2857142857142857,0.17857142857142858,0.14285714285714285,0.2857142857142857,0.10714285714285714
20160503-1200-rpell,5020006,spring,10.0192077302,Central Appalachians,25,14,1.71,5.24104813255,0,0.0,0.19961658185522785,51.4921,1,0.24,0.16,0.32,0.24,0.04
20160503-1130-rpell,5020006,spring,1.11092417418,Central Appalachians,26,13,2.25,5.78727841502,0,0.0,0.0,53.261,1,0.19230769230769232,0.11538461538461539,0.23076923076923078,0.2692307692307692,0.15384615384615385
20160504-1130-jaygerber,5010001,spring,1.23321464549,North Central Appalachians,17,15,2.22,0.0,0,0.0,0.0,70.9243,1,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.17647058823529413
20160504-1000-jaygerber,5010001,spring,2.20481958364,North Central Appalachians,30,20,2.85,0.595457013258,0,0.0,0.0,88.831,1,0.26666666666666666,0.13333333333333333,0.2,0.3,0.1
20160504-1315-jaygerber,5010001,spring,4.77531354786,North Central Appalachians,37,26,2.95,1.96170391694,0,0.0,0.8376413318016683,89.0581,1,0.2972972972972973,0.13513513513513514,0.16216216216216217,0.32432432432432434,0.08108108108108109
20160505-1000-jaygerber,5010001,spring,1.49080849901,Erie Drift Plain,26,19,2.55,2.47617074182,0,0.0,4.695438753299626,88.1873,1,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.2692307692307692,0.07692307692307693
20160505-1100-jaygerber,5010001,spring,2.98663681529,Erie Drift Plain,24,19,2.53,2.77842422362,0,0.0,2.678598200840569,86.0996,1,0.25,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.041666666666666664
20160505-1300-jaygerber,5010001,spring,3.77675605241,Erie Drift Plain,24,17,2.34,3.47210862097,0,0.0,2.6477749320395905,78.59,1,0.3333333333333333,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.08333333333333333
20160505-1100-smeans,2050203,spring,1.3738467568,North Central Appalachians,14,9,2.02,0.0534022878664,0,0.0,0.0,61.6055,1,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.2857142857142857
20160505-1200-smeans,2050203,spring,32.3942322843,North Central Appalachians,25,16,2.27,0.0306344428882,0,0.0,0.09260907848259031,86.86705,0,0.28,0.2,0.2,0.28,0.04
20160505-1000-smeans,2050203,spring,1.48308570322,North Central Appalachians,30,19,2.86,0.0,0,0.0,0.0,90.1338,1,0.26666666666666666,0.1,0.2,0.26666666666666666,0.16666666666666666
20160505-1245-smeans,2050203,spring,3.9720655579,North Central Appalachians,36,23,2.92,0.0,0,0.0,0.0,94.5823,1,0.2777777777777778,0.1388888888888889,0.2222222222222222,0.2222222222222222,0.1388888888888889
20160505-1330-smeans,2050203,spring,7.68352537192,North Central Appalachians,33,22,3.0,0.0,0,0.0,0.0,92.0218,1,0.2727272727272727,0.15151515151515152,0.2727272727272727,0.21212121212121213,0.09090909090909091
20160509-1300-smeans,2050203,spring,13.037932762,North Central Appalachians,30,23,2.61,0.0,0,0.0,0.0,86.083,1,0.3125,0.15625,0.1875,0.25,0.09375
20160509-1200-smeans,2050203,spring,2.20937603315,North Central Appalachians,33,24,3.03,0.0,0,0.0,0.0,93.6378,1,0.21212121212121213,0.18181818181818182,0.21212121212121213,0.24242424242424243,0.15151515151515152
20160509-1130-smeans,2050203,spring,2.54037506065,North Central Appalachians,27,21,2.57,0.0,0,0.0,0.0,89.4426,1,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.14285714285714285
20160509-1100-smeans,2050203,spring,2.11345890946,North Central Appalachians,28,19,2.66,0.0,0,0.0,0.0,81.0215,1,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.25,0.17857142857142858
20160510-1030-smeans,2050203,spring,2.58219399984,North Central Appalachians,28,19,2.59,0.242253858117,0,0.0,0.0,84.3041,1,0.2857142857142857,0.10714285714285714,0.21428571428571427,0.32142857142857145,0.07142857142857142
20160510-1200-smeans,2050203,spring,6.94433797302,North Central Appalachians,31,22,2.95,0.486543594306,0,0.0,0.0,93.1726,1,0.25806451612903225,0.0967741935483871,0.22580645161290322,0.2903225806451613,0.12903225806451613
20160510-1130-smeans,2050203,spring,5.08858875902,North Central Appalachians,30,22,2.9,0.615414968774,0,0.0,0.0,93.3666,1,0.2,0.13333333333333333,0.23333333333333334,0.3333333333333333,0.1
20160510-0945-smeans,2050203,spring,2.0105140416,North Central Appalachians,33,23,2.8,0.0,0,0.0,0.0,94.6891,1,0.21212121212121213,0.09090909090909091,0.21212121212121213,0.3333333333333333,0.15151515151515152
20160512-1000-twertz,5010006,spring,70.5982466124,Western Allegheny Plateau,27,14,2.54,8.41762351728,1,0.08498794641375908,12.479063465086957,69.2566,0,0.25925925925925924,0.14814814814814814,0.2222222222222222,0.25925925925925924,0.1111111111111111
20160512-1230-jaygerber,5010001,spring,25.122331928,Erie Drift Plain,20,13,1.83,4.68427702343,0,0.0,3.781496091695139,47.66575,0,0.35,0.15,0.15,0.3,0.05
20160512-1015-jaygerber,5010001,spring,5.32417264455,Erie Drift Plain,23,15,1.85,3.08524680524,0,0.0,4.1320974109507755,67.5156,1,0.2608695652173913,0.13043478260869565,0.21739130434782608,0.21739130434782608,0.17391304347826086
20160512-0915-jaygerber,5010001,spring,1.32847533154,Erie Drift Plain,23,20,2.4,2.11603301942,0,0.0,2.258227856231496,86.1285,1,0.30434782608695654,0.21739130434782608,0.17391304347826086,0.21739130434782608,0.08695652173913043
20160513-1015-jaygerber,5010001,spring,8.15488621287,North Central Appalachians,33,25,2.95,1.22070173777,0,0.0,2.4525173592779383,91.9765,1,0.24242424242424243,0.21212121212121213,0.21212121212121213,0.24242424242424243,0.09090909090909091
20160513-0915-jaygerber,5010001,spring,9.02165419819,North Central Appalachians,30,21,2.77,1.49034613524,0,0.0,0.4433776680115398,84.5215,1,0.26666666666666666,0.2,0.16666666666666666,0.26666666666666666,0.1
20160513-1130-jaygerber,5010001,spring,18.1291086576,North Central Appalachians,23,16,1.84,2.11588597134,0,0.0,1.7099572066939057,56.273,1,0.2608695652173913,0.13043478260869565,0.17391304347826086,0.391304347826087,0.043478260869565216
20160513-1100-rspear,5020006,spring,5.23980110056,Central Appalachians,14,8,1.84,6.30301333117,0,0.0,0.0,50.685,1,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.21428571428571427
20160513-1000-rpell,5020006,spring,2.32618331945,Central Appalachians,16,11,1.32,2.368779257,0,0.0,0.0,67.7406,1,0.25,0.0625,0.4375,0.0,0.25
20160514-1200-smeans,2050203,spring,2.11067870298,North Central Appalachians,30,22,2.84,0.312837306306,0,0.0,0.0,90.5885,1,0.26666666666666666,0.13333333333333333,0.3,0.2,0.1
20160516-1130-rspear,5020006,spring,8.67362640598,Central Appalachians,23,17,2.26,6.81494408434,0,0.0,0.0,74.559,1,0.30434782608695654,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.21739130434782608
20160516-1300-rpell,5020006,spring,16.3134793677,Central Appalachians,24,16,2.51,1.56742631534,0,0.0,0.0,82.7178,1,0.20833333333333334,0.20833333333333334,0.25,0.125,0.20833333333333334
20160516-1430-rpell,5020006,spring,0.504916388652,Central Appalachians,12,7,1.96,12.8938513307,0,0.0,0.0,51.9273,1,0.5833333333333334,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666
20160516-1530-rpell,5020006,spring,0.969017801562,Central Appalachians,17,9,1.23,4.03666068938,0,0.0,0.0,42.6921,1,0.35294117647058826,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.058823529411764705
20160516-1000-rspear,5020006,spring,0.871826416564,Central Appalachians,33,22,2.96,6.76764992471,0,0.0,0.0,86.95,1,0.3333333333333333,0.15151515151515152,0.21212121212121213,0.18181818181818182,0.12121212121212122
20160516-1100-rspear,5020006,spring,10.692519681,Central Appalachians,27,20,2.76,3.60625189594,0,0.0,0.0,81.2473,1,0.3333333333333333,0.18518518518518517,0.14814814814814814,0.25925925925925924,0.07407407407407407
20160518-1030-rspear,5020006,spring,2.06214093145,Central Appalachians,19,13,2.36,4.19818740169,0,0.0,0.0,76.7515,1,0.21052631578947367,0.15789473684210525,0.2631578947368421,0.10526315789473684,0.2631578947368421
20160518-1115-rspear,5020006,spring,0.90812355677,Central Appalachians,20,12,1.89,9.45658644443,0,0.0,0.0,63.8945,1,0.2,0.2,0.3,0.15,0.15
20160518-1130-jaygerber,5010003,spring,15.3033376786,North Central Appalachians,29,17,2.62,2.31280089625,0,0.0,24.96187485519477,68.4103,1,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.3103448275862069,0.06896551724137931
20160518-1215-jaygerber,5010003,spring,15.0057397429,North Central Appalachians,24,16,2.44,2.31080597722,0,0.0,24.990437420949682,66.386,1,0.2916666666666667,0.16666666666666666,0.125,0.2916666666666667,0.125
20160518-1315-jaygerber,5010003,spring,14.8231728504,North Central Appalachians,24,16,2.41,2.22829470591,0,0.0,24.016450701402526,64.4438,1,0.2916666666666667,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.041666666666666664
20160518-0900-jaygerber,5010003,spring,41.7272696087,North Central Appalachians,26,19,2.34,2.72703044347,0,0.0,21.760350210182096,84.1446,0,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.2692307692307692,0.038461538461538464
20160518-0945-jaygerber,5010003,spring,38.0467009779,North Central Appalachians,24,19,2.2,2.86011799344,0,0.0,19.896600245043974,76.4269,0,0.375,0.125,0.125,0.2916666666666667,0.08333333333333333
20160518-1045-jaygerber,5010003,spring,21.6010459602,North Central Appalachians,34,18,2.71,2.3186929086,0,0.0,22.776674838177357,69.8733,1,0.2647058823529412,0.11764705882352941,0.23529411764705882,0.2647058823529412,0.08823529411764706
20160519-0930-jaygerber,5010001,spring,3.3396071968,North Central Appalachians,30,24,2.91,1.18052424064,0,0.0,0.299436413048276,93.2511,1,0.3,0.13333333333333333,0.23333333333333334,0.23333333333333334,0.1
20160519-1030-jaygerber,5010001,spring,1.91610286309,North Central Appalachians,32,26,2.9,0.888718713474,0,0.0,0.5218926495351881,95.8738,1,0.25,0.15625,0.25,0.15625,0.1875
20160519-1130-jaygerber,5010001,spring,3.32570616438,North Central Appalachians,24,17,2.67,1.68936570413,0,0.0,0.9020640584942595,88.5808,1,0.2916666666666667,0.16666666666666666,0.16666666666666666,0.25,0.125
20160524-1100-jbrancato,5010002,spring,0.720382391152,North Central Appalachians,26,21,2.65,1.71526586621,0,0.0,1.388151643186127,86.9316,1,0.23076923076923078,0.15384615384615385,0.19230769230769232,0.2692307692307692,0.15384615384615385
20160524-1200-jbrancato,5010002,spring,4.7737689887,North Central Appalachians,22,17,2.57,1.21978839745,0,0.0,0.4189561758715608,85.1788,1,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.22727272727272727,0.13636363636363635
20160524-0900-jaygerber,5010001,spring,2.13006292041,Erie Drift Plain,15,5,1.58,8.70692311876,0,0.0,0.4694696998938968,30.4453,1,0.26666666666666666,0.06666666666666667,0.2,0.4,0.06666666666666667
20160524-1000-jaygerber,5010001,spring,13.3711327863,Erie Drift Plain,24,18,2.52,5.29922576434,0,0.0,1.1218196872122106,70.4085,1,0.375,0.20833333333333334,0.0,0.3333333333333333,0.08333333333333333
20160524-1200-jaygerber,5010001,spring,4.56046536903,North Central Appalachians,23,20,2.5,1.287001287,0,0.0,91.65731261520523,83.7826,1,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.30434782608695654,0.13043478260869565
20160524-1015-jbrancato,5010002,spring,3.87448803311,North Central Appalachians,24,19,2.72,9.70709295488,0,0.0,0.0,87.7543,1,0.25,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.16666666666666666
20160524-1300-jaygerber,5010001,spring,3.0313518029,North Central Appalachians,27,22,2.6,3.10430041781,0,0.0,84.4507720136913,90.275,1,0.2962962962962963,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.14814814814814814
20160524-1300-jbrancato,5010002,spring,28.7614677594,North Central Appalachians,20,15,2.34,5.89410428464,0,0.0,13.490271193589955,64.37215,0,0.3,0.15,0.1,0.4,0.05
20160525-1100-jbrancato,5010002,spring,1.75423306336,Erie Drift Plain,30,22,2.65,2.3134492626,0,0.0,0.0,88.1353,1,0.23333333333333334,0.13333333333333333,0.2,0.3333333333333333,0.1
20160525-1145-jbrancato,5010002,spring,3.54329593572,Erie Drift Plain,24,17,2.7,2.34410758266,0,0.0,0.8466693311605649,85.688,1,0.2916666666666667,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.08333333333333333
20160525-1030-jaygerber,5010001,spring,5.95701714544,North Central Appalachians,17,10,1.82,4.87907643044,0,0.0,75.87690096645075,62.2341,1,0.35294117647058826,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.058823529411764705
20160525-1115-jaygerber,5010001,spring,24.0529950091,North Central Appalachians,30,20,2.74,2.23692385244,0,0.0,54.71252122665456,88.1833,1,0.3,0.13333333333333333,0.23333333333333334,0.23333333333333334,0.1
20160525-1200-jaygerber,5010001,spring,7.61931032494,North Central Appalachians,21,15,2.28,4.44709101966,0,0.0,42.78602473151888,79.475,1,0.2857142857142857,0.19047619047619047,0.14285714285714285,0.2857142857142857,0.09523809523809523
20160525-1230-jaygerber,5010001,spring,0.700225894144,North Central Appalachians,22,16,2.59,1.70949597441,0,0.0,59.98064389113092,79.8275,1,0.2727272727272727,0.13636363636363635,0.22727272727272727,0.22727272727272727,0.13636363636363635
20160525-1315-jaygerber,5010001,spring,0.7908915167,North Central Appalachians,23,17,2.56,0.263646128308,0,0.0,29.08110595997748,78.1215,1,0.17391304347826086,0.21739130434782608,0.21739130434782608,0.2608695652173913,0.13043478260869565
20160526-0945-jaygerber,5010002,spring,869.079997312,North Central Appalachians,17,11,1.83,6.06909222182,0,0.0,4.40926038092246,49.3331,0,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.058823529411764705
20160526-1100-jaygerber,5010002,spring,9.89398259648,Erie Drift Plain,27,19,2.6,1.11931560954,0,0.0,0.0,80.7816,1,0.3333333333333333,0.14814814814814814,0.14814814814814814,0.25925925925925924,0.1111111111111111
20160526-1230-jaygerber,5010002,spring,3.15537990327,Erie Drift Plain,21,15,2.24,4.2684419208,0,0.0,0.9507571487322412,73.305,1,0.23809523809523808,0.14285714285714285,0.14285714285714285,0.38095238095238093,0.09523809523809523
20160526-1315-jaygerber,5010002,spring,5.43148089203,North Central Appalachians,29,19,2.55,2.08942066387,0,0.0,0.3682237017412218,82.0131,1,0.1724137931034483,0.1724137931034483,0.27586206896551724,0.3103448275862069,0.06896551724137931
